id,attraction_id,author,description,url,source_platform_id,created_at
ffb7642a34adc96ea3d44707deabac4c,fc73810e75cbcb35391b0f013cfabeab,小日嚐,高雄俗去台北這麼多次第一次參觀中正紀念堂自由廣場覺得身心獲得療癒與釋放…… 查看更多,https://www.facebook.com/PetitDeliTW/posts/pfbid028XY6yQpnjTCEzDCdaVhkCZXtDM2CJwFKhWb7xbH2hknPZxmid4c9h2MAYxEG56D7l?__cft__[0]=AZX50m-uazj0TL1juEP_QwcGfEXRMkF5X5LAGI_EA0o_Gh8bm8LYezQ7vcB3mBoT5YM1O3fjMbrAbrgA-p7T1G_4VYnXQPjB4UBhekUw8FkkIVV36a8d3tMq7-VgZKGTT7X8mZceOy0wLIF76pqOYDFRtGcGIBqOZlfqPDYyl9emYEpjGph0A4qbBZiT3rPJ8m-orDmbwJLpPMGdFa5tGAHS&__tn__=%2CO%2CP-R,fb,2024-05-04
0e1be08c98b1bdeba4cbb11e3529d272,fc73810e75cbcb35391b0f013cfabeab,楊裕富,兩隻王八曬太陽、一隻說自己比時鐘能幹！另一隻冷冷笑道允許你自誇、莫拿時鐘比辱了王八！有你真好#中正紀念堂、#攝影欣賞、#情色、#時鐘！！！,https://www.facebook.com/lingyesyang/posts/pfbid02JSRG4FkRfpDmsJwAhyiUf5V13hFLgpAQxy9exbi1VVdxtxwEGtaM81wYA4Gv4133l?__cft__[0]=AZVCr5Oewh_VTeNbNPKCjlkkQTwBSycNucnsuaE3XPwdn3KTuqSghppVHDWIGp7Lpnm1E_3eUstLWkWKuztIah1XzSISEfD9n5sK4mNOP4cRZv3LxMIv2oGqLrt8y52Bs5O3hgIz2lhf0QcTFmYKGhe3hQikF0ppt5TefLqphCgjaksVUqwqDzYUMjKZp135OyI&__tn__=%2CO%2CP-R,fb,2024-04-23
e6bacf2b1496fa59103c9e5bc88dd7e7,fc73810e75cbcb35391b0f013cfabeab,Denny Martin Sumadi,#中正紀念堂,https://www.facebook.com/denny.sumadi/posts/pfbid0ncXkRzkLJ6zqYjZiBJEbT3aHyJx9wyB6F2UX91rdEx89Gpro5V8kLrEkhN4c3iyVl?__cft__[0]=AZVJG6bOn1lRMUaaQrfKNIBN2mAmr-RyCuE21iRp4h7EUzlJ_LYnVBHLeuiBFOafrl2ZNbv3r79ThksUlQIFOYJJLvORWmPG-OFTqbWuNXz0opU24LrD6siMTKHJ0z0xkWLsee1y5VCC47ByPNJSck6pdgwdzQOQu_Q-J8edifx3tw&__tn__=%2CO%2CP-R,fb,2024-04-18
5d6053f8519582e355afcaf7877cb51d,fc73810e75cbcb35391b0f013cfabeab,Rose Chen,不知道像誰的兒子哈哈哈哈#中正紀念堂#踏青,https://www.facebook.com/permalink.php?story_fbid=pfbid033YZnbvtxqS1segS9bwapkgVwwShfAvDSFLtgNBGhNfTAyUUj24RKRsvCqqMQcjbHl&id=100001278167777&__cft__[0]=AZWFrsIJrOJMiORZ10FOLQd9PRkSDWUzm8rt8S6jyaj13E1UiFPon0ny-MJUWHXnVQvQ-6nB07_5N3qc-xo2FScawJkBI2NrLhzrkry_zxaEt5WB_fa07TBjr9WBbsucMAegEeYS3EqtLfcDsSJ8bMOesPdGw3xzl2JFNYX--0o7y901jyqMqh1rrtuz6kGtNThCanuxnmmPsWQBCyvUQxng&__tn__=%2CO%2CP-R,fb,2024-05-05
a2c4b8dd2759e5906c3ad28e2529c349,fc73810e75cbcb35391b0f013cfabeab,大家來做慈濟/慈濟世界,#佛誕節 讓我們與佛相遇！每年五月第二個星期日是 #佛誕節 #母親節 #全球慈濟日，在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！5/12(日) 花蓮靜思堂 / 中正紀念堂 …… 查看更多,https://www.facebook.com/groups/63728240523/?multi_permalinks=10168838946730524&hoisted_section_header_type=recently_seen&__cft__[0]=AZWifK7b5eukBnOC_EpobnYfC-khT6r99febvBnX0AKHCT_M_lHlJlqnKLHaX_3Dp_R23c_eqs2ec1malqYQK-H2_1wYpoFlo-gZj4O4HNDula-RL1Cn6iV2WUiN9HP836nOITGgWUY-HXx46WXGcOd9TXOE9Wakw1pf-LDCOzp_YKt88Twf_rv2C4ukaEsPCtC2xHJ5-k__H6e7bAfhWsS1DQaPk124njv4FFxMuAHDxq5p8HE5uwTIeohNGj5r7ks&__tn__=%2CO%2CP-R,fb,2024-05-08
d43116ef9fcedf93e527e6d7a409ba57,fc73810e75cbcb35391b0f013cfabeab,弘法利生信願行，蔬食共善護大地,#佛誕節 讓我們與佛相遇！每年五月第二個星期日是 #佛誕節 #母親節 #全球慈濟日，在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！5/12(日) 花蓮靜思堂 / 中正紀念堂 …… 查看更多,https://www.facebook.com/groups/308202722908387/?multi_permalinks=1973888446339798&hoisted_section_header_type=recently_seen&__cft__[0]=AZV6EbfIljyei0VS__oEcDDbFahBDixie6_KBRtYDLLKTJryqxlqBbdEvKnHKsYi_hu03aSK8P2zxFqnDgCkFGkde8LIL5PVr-PRVkcfnAeKuY5RJV5rONPW8mtc79V6NEdJ1Kw5vzbeWc_MoWPFtLrR5bU1GgfTpAloTOo5QwMTdcqQVuG6dAiLelhONcwbJA44IfeVKBUm7JM2Esjt0l8MczFXQwqErx3kY8-t0DdfxoBBHluq-EnK0_9VcvrEK4vHZH-OfsCPM5Mcn0uOklkw&__tn__=%2CO%2CP-R,fb,2024-05-07
3aee295e9e533fc70750b1b2ef929bea,fc73810e75cbcb35391b0f013cfabeab,東區鄭智薰,,https://www.facebook.com/reel/1071771844243987/?__cft__[0]=AZU6Nzams95oiAW1c3keE6r1WRj5j7bdHyn2A1awEWeIunxHfEHkbz9JJ4tpMhbqJRbcsaQqzAk6QMDmP743FeN8YTTbEDNGdK39E5Zq9c-INzfNAqCgyw7kXNAkl18PuDz5dd8Dg8C9OBhsNNrkpHm1m-uUt8h39CcJrrVrdwkG7A&__tn__=%2CO%2CP-R,fb,2023-12-26
db11f7ada3371f26c53365da4f91fe97,fc73810e75cbcb35391b0f013cfabeab,台北租屋🏡出租專屬社團🏡房東盡量PO🏡超級大平台,中正區/全新裝修/共生公寓您是否厭煩了一個人關在像是老鼠籠的小房間裡？我們有廚房、有公共區域，還有可以室友可以聊天、談心…… 查看更多,https://www.facebook.com/groups/239583507407989/?multi_permalinks=1196751695024494&hoisted_section_header_type=recently_seen&__cft__[0]=AZUDsKw_Jdwq7REfD2-i_41wBZwwJhfK_hr9cKtcvCApEkc9NmRVUgwN2LoilLf3X3w3X5CXVaVLCgGuJz6xAkbgWLFJWCrZaGUnf3g8CEpPhXfNN7qyu9dQSgI_H9ug22eku0q63Kxk-2d5oJyaRnKK8PElB__8pIJD7GVAcbCTRawkSTtcz27qi1DeJr5i0HpOgtCAmxzLfSCOwEi53_BxamSrV8fl1-N02B7XRWD4-g&__tn__=%2CO%2CP-R,fb,2024-05-04
2f4d17345bad9c0cc876cfdd7f4bd8ba,fc73810e75cbcb35391b0f013cfabeab,강주성,,https://www.facebook.com/reel/1512454262703723/?__cft__[0]=AZVlFic5s_HJqKC5dFnsF2JopGn5n5_qCh0ZPjK9u4w5hKKTuU1voW65VXC5Ui6a3e-t6c5HfTtGEyOHqeBdaZ4irpUKdAfElW4f8HQUOlfvRH4nuZobQhfGr7JfNkqV0n-38jXjvyl-b1K5rRpjajjnRJC5ncZcn8W-QWxCQS5pSw&__tn__=%2CO%2CP-R,fb,2024-05-05
4a24fd6e663dd5879fd170ef33f134c5,fc73810e75cbcb35391b0f013cfabeab,NeKo嗚喵,,https://www.facebook.com/reel/584478060097411/?__cft__[0]=AZXBGZ48mvZi4ZzA-1fPRmM6HRirGllZTV-j8WvjrYLM0Zh3Kg96qtJxd1iuWGyhU_TrsKRXbt0wYi-Ajuhs25kNNCgwJxVcdc8dAe5tHThPEBW-PQfVOJMIJR-7883l0HUVOq4OCIJ5XFhB-r8oUtiXCkl5E5pYp6sMXbevsfBkyA&__tn__=%2CO%2CP-R,fb,2022-10-25
8e99269fadc15720f76acb69ce4319d6,fc73810e75cbcb35391b0f013cfabeab,𝐶𝑎𝑙𝑖𝑠𝑡𝑎 巫 𝘅 𝗢𝗙 𝗵𝗮𝗶𝗿｜板橋髮型設計｜慵懶氛圍燙 質感絲光染 宴會編髮 生活風格,,https://www.facebook.com/reel/1682465235606906/?__cft__[0]=AZV5_hd3bqG3CMOr73tl_VDp-mEreT57XralW3j-G2yRU3QdHJ06FiQgilZK8gwcaElAFDxctGzUxwDu3j5BXCp869FBX_0KcJK3TZOn6ZKqOjob5RHFeYCueaDGVsYphJN0PMMBmMZ00xUtQd-pTT1LK86gshkK_JAyrICSxnBopg&__tn__=%2CO%2CP-R,fb,2023-10-19
2d8cf31e502c1d8cb34a843fb833b1c9,fc73810e75cbcb35391b0f013cfabeab,HZ和玩具夥伴的散策日誌,,https://www.facebook.com/reel/721205296824696/?__cft__[0]=AZV4f9JFmVXDljLL2ZitFvumxmwuu_yMmQxZXwFAVm7usPoKLffFcEwmgQSU7OO4jMd4yKRAPdk6HLq2c-YcInwcK7qKy-UYKodyfRfS7j137NnFpjlxMJnf2iR40oaNGOaKkRVl_5iVhlj0WlSE2x71tjHi2aSWScvbRDTRajDybg&__tn__=%2CO%2CP-R,fb,2024-02-05
c4c461ca56ddc28dddbc2952ded28aaf,fc73810e75cbcb35391b0f013cfabeab,棠琳兒是鈴鐺小女巫🔔🔮,,https://www.facebook.com/reel/282711451315320/?__cft__[0]=AZWoMmGrYJArJtWPUFfutlO2fKPkFu9QAviTsgRcPkVq5cY4bFjhPCC-YSJDxZC0FqpS-nDuoT8-NNU_DpJ9d0QRevRU08tNQ7dFCkIdxgLwLvLhTYMlyqOvjemBvwLTq7BFAswuTZn6LuHZiaP6DkyRyLjNAVNz-xKxzvfu2stFTQ&__tn__=%2CO%2CP-R,fb,2023-10-04
7f53cb8ae8984bc3c90ed81367d879ea,fc73810e75cbcb35391b0f013cfabeab,日中学生交流団体freebird関西支部,,https://www.facebook.com/reel/1596183077856389/?__cft__[0]=AZXIhSS6BdRvfILAT6Ds6qNTIIzcrqchw8uCa_93tZ2V871rcvKlJ0NI2zg0U6EVhvSZVYDCYMeNPrzbx-wGjy79LzmTPnnsZXY9XsA2bAy5wd4D0aknaD94XxKzIDjhha4nVHdtukKi4zQNo0d8M1GM0mr0mDv0xrASnVZzvg-CIA&__tn__=%2CO%2CP-R,fb,2024-01-15
e05eb72ae6de0a9c1ed7f744cc744f71,fc73810e75cbcb35391b0f013cfabeab,柳井電機工業株式会社 since1947【公式】,,https://www.facebook.com/reel/1067142280977019/?__cft__[0]=AZWzhGcFNBs5wDuyS6aX82ziEwKCRH-N8mOHqb459UTjkl7suveWi7ERXH4qc8TGwoM5MSdmPLZZNn0T_G1w_8iKE6Ozl8wE-4XBYLY3iiDTVO0Gi34Kkp-uvkehWx1oGjRC3BXrt6REgZlhZ92mw9gCuDJ13d8Ejt2xyt6BlmZQjw&__tn__=%2CO%2CP-R,fb,2023-11-26
17e5cfc5cba22ffc751c75bebf9aa85a,fc73810e75cbcb35391b0f013cfabeab,DANIEL PARKIĆ,,https://www.facebook.com/reel/1042613433627917/?__cft__[0]=AZU7TB-0LCY2TENbfwM1yF2zyogj-357Ue-9BSmhYRw_2Iz4T0UNWqsAwkrxFuNnTxakJHOsH7PYnGs6CGg_4GUhSTENuaAPRMj7VycmKu2KSOiJYsCQsycJtoDgdmbDDDGOyy6rCFVIUSJ4fD_uHnHVaLSBlTaRfOOHJcFWfsIkqA&__tn__=%2CO%2CP-R,fb,2024-01-07
